MaterialTypeName,TitleID,FullTitle,ItemURL,HoldingInstitution,NumPages
Manuscript language material,142070,"List of birds seen in Arizona between March 10, 1884 and April 16, 1884",https://www.biodiversitylibrary.org/item/240741,Smithsonian Institution Archives,8
Manuscript language material,142071,"Lehner, Philip N., 1964-1965",https://www.biodiversitylibrary.org/item/240742,Smithsonian Institution Archives,136
Manuscript language material,142072,"Notes on the natural history of the expedition conducted by Brig. General George A. Crook, U.S.A",https://www.biodiversitylibrary.org/item/240743,Smithsonian Institution Archives,30
Manuscript language material,142073,"Mexico and Washington, D. C., circa 1890s-1900s",https://www.biodiversitylibrary.org/item/240744,Smithsonian Institution Archives,97
Manuscript language material,142074,"Notes on a collecting expedition to Chepachet post office, Glocester Township, Providence County, Rhode Island",https://www.biodiversitylibrary.org/item/240745,Smithsonian Institution Archives,29
Manuscript language material,142075,"NGS 25, Hall, November 1965",https://www.biodiversitylibrary.org/item/240746,Smithsonian Institution Archives,98
Manuscript language material,142077,"Journal of a journey from Fort Verde, Arizona, to Deming, New Mexico,"" March 25, 1885 - May 20, 1885",https://www.biodiversitylibrary.org/item/240748,Smithsonian Institution Archives,90
Manuscript language material,142078,"Field notes : Newfoundland, 1888, 1899",https://www.biodiversitylibrary.org/item/240749,Smithsonian Institution Archives,98
Manuscript language material,142079,"Notes and journal taken on trip from Fort Verde, Arizona, to the Havasupai Indian village, to Peach Springs, and return to Fort Verde, November 4-November 26, 1884",https://www.biodiversitylibrary.org/item/240750,Smithsonian Institution Archives,83
Manuscript language material,142080,"Field notes : Montana, 1900, 1904-1905, 1926-1929, includes notes by Charles Elmer Resser",https://www.biodiversitylibrary.org/item/240751,Smithsonian Institution Archives,79
Manuscript language material,142081,"Field notes : Utah, 1879, 1885, 1898, 1903-1906, 1927, includes notes by Charles Elmer Resser and Ray S. Bassler",https://www.biodiversitylibrary.org/item/240752,Smithsonian Institution Archives,215
Manuscript language material,142082,"Blood, Pearl and Hermes Reef, September 1966",https://www.biodiversitylibrary.org/item/240753,Smithsonian Institution Archives,18
Manuscript language material,142083,"Bailey, V. O., Illinois, Iowa, Michigan, Minnesota, Wisconsin, July 1930 - September 1930",https://www.biodiversitylibrary.org/item/240754,Smithsonian Institution Archives,51
Manuscript language material,142084,"Bailey, V. O., District of Columbia, Minnesota, Virginia, May 1932 - August 1932",https://www.biodiversitylibrary.org/item/240755,Smithsonian Institution Archives,54
Manuscript language material,142089,"Alaska, Kelez, September-October 1965",https://www.biodiversitylibrary.org/item/240760,Smithsonian Institution Archives,93
Manuscript language material,142090,"Bailey, V. O., Arizona, California, Kentucky, June 1929 - October 1929",https://www.biodiversitylibrary.org/item/240761,Smithsonian Institution Archives,53
Manuscript language material,142091,"Field notes : New Brunswick, 1898",https://www.biodiversitylibrary.org/item/240762,Smithsonian Institution Archives,24
Manuscript language material,142092,"Bailey, V. O., Maine, Minnesota, Prince Edward Island, August 1925 - October 1925",https://www.biodiversitylibrary.org/item/240763,Smithsonian Institution Archives,51
Manuscript language material,142094,"Slides of Ohio, 1962, Devonian (Middle) silica shale",https://www.biodiversitylibrary.org/item/240765,Smithsonian Institution Archives,28
Manuscript language material,142095,Miscellaneous notes on mammals,https://www.biodiversitylibrary.org/item/240767,Smithsonian Institution Archives,112
Manuscript language material,142096,"Florida, February - April, 1924",https://www.biodiversitylibrary.org/item/240768,Smithsonian Institution Archives,25
Manuscript language material,142097,"Laysan Island, October 1966, Blood",https://www.biodiversitylibrary.org/item/240769,Smithsonian Institution Archives,22
Manuscript language material,142098,Frigata minor (great frigatebird),https://www.biodiversitylibrary.org/item/240770,Smithsonian Institution Archives,37
Manuscript language material,142099,"List of specimens captured in Highland Falls, New York, 1878",https://www.biodiversitylibrary.org/item/240771,Smithsonian Institution Archives,4
Manuscript language material,142100,"Album #2, Mexico, circa 1890s-1900s",https://www.biodiversitylibrary.org/item/240772,Smithsonian Institution Archives,38
Manuscript language material,142101,"Notes on the mammals of Yellowstone National Park, 1903",https://www.biodiversitylibrary.org/item/240773,Smithsonian Institution Archives,105
Manuscript language material,142102,"Reports of the United States Medical Department in the Philippine Islands, 1901-1902",https://www.biodiversitylibrary.org/item/240774,Smithsonian Institution Archives,141
Manuscript language material,142103,"Robert Tucker Abbott, station numbers 300-329, 1948-1950",https://www.biodiversitylibrary.org/item/240775,Smithsonian Institution Archives,28
Manuscript language material,142104,"Notes on Some of the Birds of Fort Klamath, Oregon, Collected by Lieutenant Willis Wittich, 21st Infantry, U.S.A., With Annotations and Additions by 'The Collector'",https://www.biodiversitylibrary.org/item/240776,Smithsonian Institution Archives,12
Manuscript language material,142105,"Field notes : Canada, 1888-1890, 1907-1910, 1916-1918, 1923-1925",https://www.biodiversitylibrary.org/item/240778,Smithsonian Institution Archives,205
Manuscript language material,142107,"Field notes, 1901-1902",https://www.biodiversitylibrary.org/item/240780,Smithsonian Institution Archives,47
Manuscript language material,142108,"Botanical report of Mexican Biological Expedition, 1938 : Cerro Potosi, Nuevo Leon, Mexico",https://www.biodiversitylibrary.org/item/240781,Harvard University Botany Libraries,4
Manuscript language material,142109,"John Brooks Henderson, Jr., collecting notes in Jamaica, December 9, 1893,-January 2, 1894",https://www.biodiversitylibrary.org/item/240782,Smithsonian Institution Archives,74
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/240783,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",39
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241005,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",51
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/240888,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",42
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/240980,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",45
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241064,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",60
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241467,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",45
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241548,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",24
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241428,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",27
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241558,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",33
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241527,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",31
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241404,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",21
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241506,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",16
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/242045,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",32
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/241895,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",33
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/242260,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",22
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/242046,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",17
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/246666,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",27
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/246749,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",18
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/246664,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",23
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/246748,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",18
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/248783,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",16
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/249193,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",29
Manuscript language material,142110,Typescript transcript of selections made from William Brewster's journal,https://www.biodiversitylibrary.org/item/249208,"Harvard University, Museum of Comparative Zoology, Ernst Mayr Library",21
